date_id,sold_date,sold_year,sold_month,sold_month_num,sold_month_name,is_festive_season,date_key
1610,2022-02-10,2023,3,10,Oct,0,20220210
1612,2022-03-01,2024,10,1,Jan,1,20220301
1613,2023-06-02,2023,6,2,Feb,0,20230602
1617,2021-08-07,2024,8,7,Jul,0,20210807
1618,2024-12-11,2019,8,11,Nov,0,20241211
1621,2025-03-09,2024,12,9,Sep,0,20250309
1623,2023-11-04,2020,3,4,Apr,0,20231104
1624,2022-01-05,2022,1,5,May,0,20220105
1625,2020-07-07,2020,7,7,Jul,0,20200707
1626,2023-12-09,2022,6,9,Sep,0,20231209
1627,2019-08-03,2019,8,3,Mar,0,20190803
1628,2025-11-02,2020,9,2,Feb,0,20251102
1629,2021-12-07,2020,12,7,Jul,0,20211207
1630,2021-07-01,2020,8,1,Jan,0,20210701
1631,2021-01-12,2023,3,12,Dec,0,20210112
1632,2020-01-05,2020,1,5,May,0,20200105
1634,2023-09-07,2023,9,7,Jul,0,20230907
1635,2022-07-01,2022,7,1,Jan,0,20220701
1637,2020-10-02,2020,10,2,Feb,1,20201002
1639,2023-04-09,2022,1,9,Sep,0,20230409
1640,2025-02-07,2025,2,7,Jul,0,20250207
1642,2022-05-09,2024,1,9,Sep,0,20220509
1643,2020-11-05,2020,11,5,May,1,20201105
1644,2021-01-11,2020,12,11,Nov,0,20210111
1645,2021-11-09,2021,11,9,Sep,1,20211109
1648,2021-07-06,2021,2,6,Jun,0,20210706
1650,2019-09-08,2019,9,8,Aug,0,20190908
1651,2020-12-08,2020,12,8,Aug,0,20201208
1652,2019-10-06,2024,10,6,Jun,1,20191006
1653,2024-09-08,2024,9,8,Aug,0,20240908
1654,2022-07-04,2024,12,4,Apr,0,20220704
1655,2021-04-09,2023,9,9,Sep,0,20210409
1656,2022-08-08,2019,12,8,Aug,0,20220808
1657,2022-11-01,2024,11,1,Jan,1,20221101
1658,2025-02-10,2025,2,10,Oct,0,20250210
1659,2022-06-07,2022,6,7,Jul,0,20220607
1660,2023-09-11,2023,9,11,Nov,0,20230911
1662,2019-02-02,2019,2,2,Feb,0,20190202
1665,2025-11-09,2025,1,9,Sep,0,20251109
1666,2023-07-08,2024,6,8,Aug,0,20230708
1668,2024-06-11,2019,9,11,Nov,0,20240611
1670,2019-12-07,2023,3,7,Jul,0,20191207
1671,2024-03-10,2022,6,10,Oct,0,20240310
1672,2023-01-05,2019,10,5,May,1,20230105
1673,2023-07-04,2019,5,4,Apr,0,20230704
1675,2019-08-04,2023,10,4,Apr,1,20190804
1676,2025-01-03,2023,1,3,Mar,0,20250103
1677,2024-02-01,2023,2,1,Jan,0,20240201
1678,2025-08-05,2023,1,5,May,0,20250805
1679,2020-09-01,2022,5,1,Jan,0,20200901
1681,2020-03-03,2019,8,3,Mar,0,20200303
1682,2019-05-04,2019,5,4,Apr,0,20190504
1683,2021-11-11,2021,11,11,Nov,1,20211111
1684,2024-10-09,2021,3,9,Sep,0,20241009
1685,2025-12-10,2020,11,10,Oct,1,20251210
1686,2025-11-09,2023,11,9,Sep,1,20251109
1688,2024-01-01,2022,12,1,Jan,0,20240101
1689,2021-12-10,2021,12,10,Oct,0,20211210
1690,2020-08-07,2020,8,7,Jul,0,20200807
1691,2019-12-12,2024,4,12,Dec,0,20191212
1692,2019-03-12,2023,12,12,Dec,0,20190312
1693,2024-04-05,2024,4,5,May,0,20240405
1694,2019-08-03,2024,1,3,Mar,0,20190803
1695,2021-01-08,2021,5,8,Aug,0,20210108
1696,2025-01-10,2025,1,10,Oct,0,20250110
1697,2025-11-02,2023,6,2,Feb,0,20251102
1698,2024-06-07,2023,1,7,Jul,0,20240607
1700,2020-11-09,2020,11,9,Sep,1,20201109
1701,2022-01-07,2022,1,7,Jul,0,20220107
1703,2023-05-04,2023,2,4,Apr,0,20230504
1704,2021-08-07,2021,8,7,Jul,0,20210807
1705,2021-05-09,2021,5,9,Sep,0,20210509
1706,2019-07-01,2019,7,1,Jan,0,20190701
1707,2023-05-10,2023,5,10,Oct,0,20230510
1708,2021-08-02,2024,8,2,Feb,0,20210802
1710,2021-09-03,2021,9,3,Mar,0,20210903
1713,2022-09-09,2022,9,9,Sep,0,20220909
1714,2020-03-07,2022,4,7,Jul,0,20200307
1716,2024-11-03,2024,11,3,Mar,1,20241103
1717,2021-12-12,2024,12,12,Dec,0,20211212
1718,2021-12-04,2020,1,4,Apr,0,20211204
1719,2022-04-02,2024,3,2,Feb,0,20220402
1720,2021-09-05,2020,12,5,May,0,20210905
1722,2021-06-12,2021,6,12,Dec,0,20210612
1723,2024-12-10,2024,12,10,Oct,0,20241210
1724,2021-12-09,2021,12,9,Sep,0,20211209
1726,2022-01-09,2024,4,9,Sep,0,20220109
1727,2020-03-12,2020,3,12,Dec,0,20200312
1729,2020-06-04,2020,6,4,Apr,0,20200604
1730,2021-03-12,2019,12,12,Dec,0,20210312
1732,2022-10-04,2024,9,4,Apr,0,20221004
1733,2021-10-06,2023,8,6,Jun,0,20211006
1735,2019-07-03,2021,4,3,Mar,0,20190703
1736,2023-12-01,2024,12,1,Jan,0,20231201
1737,2023-06-10,2020,9,10,Oct,0,20230610
1738,2020-02-11,2020,2,11,Nov,0,20200211
1739,2019-07-03,2019,7,3,Mar,0,20190703
1740,2021-02-04,2020,1,4,Apr,0,20210204
1741,2024-09-06,2024,5,6,Jun,0,20240906
1742,2024-11-07,2021,5,7,Jul,0,20241107
1743,2025-09-06,2023,10,6,Jun,1,20250906
1744,2024-12-04,2019,12,4,Apr,0,20241204
1745,2021-10-01,2023,5,1,Jan,0,20211001
1747,2023-09-10,2023,9,10,Oct,0,20230910
1748,2019-05-04,2024,5,4,Apr,0,20190504
1749,2022-01-06,2022,1,6,Jun,0,20220106
1752,2023-09-08,2023,9,8,Aug,0,20230908
1753,2020-07-09,2024,9,9,Sep,0,20200709
1754,2019-06-09,2019,6,9,Sep,0,20190609
1755,2019-12-10,2023,4,10,Oct,0,20191210
1756,2024-01-02,2023,12,2,Feb,0,20240102
1757,2020-12-02,2024,6,2,Feb,0,20201202
1760,2021-07-02,2022,8,2,Feb,0,20210702
1762,2023-07-12,2023,7,12,Dec,0,20230712
1763,2023-11-12,2022,1,12,Dec,0,20231112
1764,2022-04-03,2022,2,3,Mar,0,20220403
1765,2020-06-09,2024,6,9,Sep,0,20200609
1767,2022-08-09,2024,6,9,Sep,0,20220809
1769,2020-12-11,2020,12,11,Nov,0,20201211
1770,2023-08-01,2023,2,1,Jan,0,20230801
1771,2019-10-11,2020,4,11,Nov,0,20191011
1773,2024-12-08,2019,7,8,Aug,0,20241208
1776,2019-09-07,2021,7,7,Jul,0,20190907
1777,2019-06-10,2019,6,10,Oct,0,20190610
1779,2019-10-09,2024,1,9,Sep,0,20191009
1780,2025-05-10,2023,4,10,Oct,0,20250510
1781,2021-05-03,2023,3,3,Mar,0,20210503
1783,2024-05-01,2023,6,1,Jan,0,20240501
1784,2025-08-03,2022,9,3,Mar,0,20250803
1786,2025-03-03,2025,3,3,Mar,0,20250303
1787,2025-03-06,2025,2,6,Jun,0,20250306
1788,2023-06-11,2024,7,11,Nov,0,20230611
1789,2020-09-04,2025,3,4,Apr,0,20200904
1790,2022-07-01,2019,10,1,Jan,1,20220701
1791,2022-10-07,2022,10,7,Jul,1,20221007
1793,2023-06-08,2023,6,8,Aug,0,20230608
1794,2022-12-07,2022,12,7,Jul,0,20221207
1795,2021-09-11,2021,9,11,Nov,0,20210911
1796,2024-08-09,2021,9,9,Sep,0,20240809
1797,2021-01-11,2022,6,11,Nov,0,20210111
1798,2025-04-03,2025,4,3,Mar,0,20250403
1800,2021-02-02,2021,8,2,Feb,0,20210202
1801,2019-05-12,2022,4,12,Dec,0,20190512
1802,2023-04-06,2023,4,6,Jun,0,20230406
1803,2021-02-10,2024,2,10,Oct,0,20210210
1804,2019-05-04,2020,10,4,Apr,1,20190504
1805,2023-03-01,2020,8,1,Jan,0,20230301
1807,2023-07-03,2019,9,3,Mar,0,20230703
1808,2020-09-03,2020,9,3,Mar,0,20200903
1810,2021-06-02,2021,6,2,Feb,0,20210602
1811,2021-05-08,2021,5,8,Aug,0,20210508
1812,2022-09-11,2020,2,11,Nov,0,20220911
1814,2020-03-09,2021,2,9,Sep,0,20200309
1815,2020-12-01,2020,12,1,Jan,0,20201201
1819,2019-03-02,2019,3,2,Feb,0,20190302
1820,2019-03-04,2019,3,4,Apr,0,20190304
1821,2022-07-04,2022,7,4,Apr,0,20220704
1822,2020-08-11,2024,1,11,Nov,0,20200811
1823,2023-04-12,2019,9,12,Dec,0,20230412
1824,2024-03-03,2021,7,3,Mar,0,20240303
1825,2024-09-03,2023,8,3,Mar,0,20240903
1826,2022-01-11,2019,9,11,Nov,0,20220111
1828,2019-12-05,2022,2,5,May,0,20191205
1829,2023-10-03,2019,12,3,Mar,0,20231003
1830,2020-09-10,2020,9,10,Oct,0,20200910
1831,2023-03-08,2022,4,8,Aug,0,20230308
1833,2019-04-05,2019,9,5,May,0,20190405
1834,2020-07-06,2019,12,6,Jun,0,20200706
1835,2022-04-11,2020,8,11,Nov,0,20220411
1836,2024-09-02,2024,9,2,Feb,0,20240902
1837,2024-06-12,2020,10,12,Dec,1,20240612
1838,2025-09-08,2020,12,8,Aug,0,20250908
1839,2021-07-07,2021,7,7,Jul,0,20210707
1840,2023-08-04,2023,12,4,Apr,0,20230804
1844,2025-11-02,2022,11,2,Feb,1,20251102
1846,2025-06-08,2019,8,8,Aug,0,20250608
1847,2025-12-02,2020,10,2,Feb,1,20251202
1848,2021-01-05,2021,1,5,May,0,20210105
1849,2020-09-09,2020,9,9,Sep,0,20200909
1851,2023-05-06,2020,6,6,Jun,0,20230506
1853,2021-04-12,2021,1,12,Dec,0,20210412
1854,2025-03-01,2025,3,1,Jan,0,20250301
1855,2020-11-06,2022,7,6,Jun,0,20201106
1857,2025-03-10,2025,3,10,Oct,0,20250310
1859,2022-05-01,2022,5,1,Jan,0,20220501
1860,2019-11-06,2020,8,6,Jun,0,20191106
1862,2021-06-05,2023,12,5,May,0,20210605
1863,2025-01-09,2022,6,9,Sep,0,20250109
1864,2024-02-12,2021,9,12,Dec,0,20240212
1865,2024-02-08,2024,2,8,Aug,0,20240208
1867,2020-04-07,2022,9,7,Jul,0,20200407
1868,2024-10-04,2024,10,4,Apr,1,20241004
1870,2024-05-05,2024,5,5,May,0,20240505
1872,2021-07-10,2024,6,10,Oct,0,20210710
1873,2024-12-06,2022,7,6,Jun,0,20241206
1874,2020-08-05,2019,5,5,May,0,20200805
1875,2023-05-04,2023,5,4,Apr,0,20230504
1877,2023-11-04,2021,10,4,Apr,1,20231104
1878,2024-03-12,2024,3,12,Dec,0,20240312
1881,2023-11-02,2023,11,2,Feb,1,20231102
1883,2020-07-11,2023,12,11,Nov,0,20200711
1885,2020-10-07,2023,1,7,Jul,0,20201007
1886,2020-10-04,2020,10,4,Apr,1,20201004
1889,2024-01-08,2023,9,8,Aug,0,20240108
1892,2021-08-04,2021,8,4,Apr,0,20210804
1893,2021-12-06,2024,7,6,Jun,0,20211206
1894,2023-02-09,2023,2,9,Sep,0,20230209
1897,2022-03-11,2022,3,11,Nov,0,20220311
1898,2023-08-12,2022,11,12,Dec,1,20230812
1901,2024-11-08,2020,5,8,Aug,0,20241108
1902,2024-05-11,2024,5,11,Nov,0,20240511
1903,2019-08-01,2023,3,1,Jan,0,20190801
1904,2023-07-09,2020,7,9,Sep,0,20230709
1905,2020-12-10,2022,8,10,Oct,0,20201210
1906,2020-02-04,2022,1,4,Apr,0,20200204
1907,2022-05-10,2024,3,10,Oct,0,20220510
1908,2019-02-01,2023,8,1,Jan,0,20190201
1909,2020-01-12,2025,1,12,Dec,0,20200112
1910,2021-06-05,2019,9,5,May,0,20210605
1911,2024-04-09,2024,11,9,Sep,1,20240409
1913,2021-12-06,2022,8,6,Jun,0,20211206
1915,2023-09-05,2023,9,5,May,0,20230905
1916,2019-11-08,2019,4,8,Aug,0,20191108
1917,2025-02-10,2020,9,10,Oct,0,20250210
1918,2025-04-05,2023,7,5,May,0,20250405
1920,2024-07-04,2024,7,4,Apr,0,20240704
1921,2019-07-09,2019,7,9,Sep,0,20190709
1922,2023-02-02,2023,2,2,Feb,0,20230202
1923,2021-03-04,2022,6,4,Apr,0,20210304
1924,2024-09-05,2024,9,5,May,0,20240905
1925,2025-01-12,2021,2,12,Dec,0,20250112
1926,2025-02-04,2024,5,4,Apr,0,20250204
1927,2020-01-10,2020,1,10,Oct,0,20200110
1928,2020-09-04,2020,9,4,Apr,0,20200904
1932,2023-03-06,2019,8,6,Jun,0,20230306
1933,2023-07-09,2022,7,9,Sep,0,20230709
1934,2023-06-04,2021,2,4,Apr,0,20230604
1936,2024-09-06,2025,4,6,Jun,0,20240906
1937,2023-06-01,2019,3,1,Jan,0,20230601
1938,2022-03-07,2022,3,7,Jul,0,20220307
1942,2021-02-10,2023,3,10,Oct,0,20210210
1943,2019-07-12,2019,7,12,Dec,0,20190712
1944,2021-12-05,2021,9,5,May,0,20211205
1945,2022-08-07,2022,1,7,Jul,0,20220807
1946,2021-10-09,2021,10,9,Sep,1,20211009
1947,2019-11-11,2019,2,11,Nov,0,20191111
1948,2023-02-10,2019,4,10,Oct,0,20230210
1950,2023-06-09,2023,6,9,Sep,0,20230609
1951,2022-06-02,2022,6,2,Feb,0,20220602
1952,2019-10-08,2019,10,8,Aug,1,20191008
1953,2024-10-01,2020,3,1,Jan,0,20241001
1955,2020-07-06,2019,11,6,Jun,1,20200706
1957,2020-11-10,2019,7,10,Oct,0,20201110
1958,2024-05-02,2023,1,2,Feb,0,20240502
1959,2020-11-03,2023,1,3,Mar,0,20201103
1960,2019-01-07,2023,6,7,Jul,0,20190107
1961,2025-10-11,2022,3,11,Nov,0,20251011
1962,2022-11-02,2019,8,2,Feb,0,20221102
1964,2022-11-09,2022,11,9,Sep,1,20221109
1965,2020-09-06,2020,9,6,Jun,0,20200906
1966,2019-03-10,2019,3,10,Oct,0,20190310
1967,2023-04-08,2022,2,8,Aug,0,20230408
1970,2022-04-10,2019,9,10,Oct,0,20220410
1972,2021-06-11,2024,6,11,Nov,0,20210611
1973,2023-05-09,2023,5,9,Sep,0,20230509
1974,2021-07-11,2021,7,11,Nov,0,20210711
1978,2020-10-08,2023,1,8,Aug,0,20201008
1979,2022-07-07,2021,11,7,Jul,1,20220707
1980,2021-04-12,2021,4,12,Dec,0,20210412
1981,2022-06-03,2022,6,3,Mar,0,20220603
1982,2021-12-04,2021,12,4,Apr,0,20211204
1983,2019-06-08,2020,12,8,Aug,0,20190608
1984,2020-09-02,2023,6,2,Feb,0,20200902
1985,2024-12-04,2024,12,4,Apr,0,20241204
1986,2021-03-09,2021,3,9,Sep,0,20210309
1987,2020-05-01,2020,5,1,Jan,0,20200501
1988,2023-03-01,2024,1,1,Jan,0,20230301
1989,2022-01-11,2023,3,11,Nov,0,20220111
1990,2021-08-11,2020,4,11,Nov,0,20210811
1991,2022-08-10,2020,8,10,Oct,0,20220810
1992,2020-02-12,2023,2,12,Dec,0,20200212
1993,2025-12-02,2024,3,2,Feb,0,20251202
1994,2019-04-05,2019,4,5,May,0,20190405
1995,2025-07-12,2019,6,12,Dec,0,20250712
1996,2021-08-10,2024,4,10,Oct,0,20210810
1998,2019-06-08,2019,6,8,Aug,0,20190608
2000,2021-04-06,2020,8,6,Jun,0,20210406
2002,2022-01-11,2022,1,11,Nov,0,20220111
2004,2025-06-08,2024,11,8,Aug,1,20250608
2005,2020-03-03,2020,3,3,Mar,0,20200303
2007,2025-09-07,2021,7,7,Jul,0,20250907
2009,2019-09-02,2019,9,2,Feb,0,20190902
2011,2024-07-03,2024,7,3,Mar,0,20240703
2012,2025-10-05,2019,5,5,May,0,20251005
2013,2025-05-01,2021,9,1,Jan,0,20250501
2014,2019-08-01,2022,6,1,Jan,0,20190801
2015,2022-08-12,2019,6,12,Dec,0,20220812
2016,2022-04-06,2022,10,6,Jun,1,20220406
2017,2025-03-04,2025,3,4,Apr,0,20250304
2018,2020-02-10,2020,2,10,Oct,0,20200210
2019,2022-04-12,2019,3,12,Dec,0,20220412
2020,2020-01-01,2020,1,1,Jan,0,20200101
2022,2023-02-01,2020,9,1,Jan,0,20230201
2023,2020-01-09,2022,3,9,Sep,0,20200109
2025,2021-05-03,2021,5,3,Mar,0,20210503
2027,2023-04-11,2023,4,11,Nov,0,20230411
2028,2025-02-11,2019,12,11,Nov,0,20250211
2029,2020-10-05,2020,10,5,May,1,20201005
2030,2022-03-01,2022,3,1,Jan,0,20220301
2031,2021-01-02,2024,10,2,Feb,1,20210102
2033,2025-03-08,2025,3,8,Aug,0,20250308
2037,2022-08-10,2022,8,10,Oct,0,20220810
2038,2024-10-02,2022,8,2,Feb,0,20241002
2040,2019-08-08,2020,1,8,Aug,0,20190808
2041,2025-12-12,2020,7,12,Dec,0,20251212
2042,2020-11-11,2022,5,11,Nov,0,20201111
2043,2024-10-06,2020,12,6,Jun,0,20241006
2044,2025-06-04,2021,5,4,Apr,0,20250604
2045,2019-09-10,2019,9,10,Oct,0,20190910
2046,2022-12-01,2021,6,1,Jan,0,20221201
2047,2022-07-05,2021,3,5,May,0,20220705
2048,2021-10-03,2023,5,3,Mar,0,20211003
2050,2021-01-11,2024,9,11,Nov,0,20210111
2051,2023-03-11,2020,2,11,Nov,0,20230311
2052,2019-08-01,2019,8,1,Jan,0,20190801
2053,2019-12-01,2019,12,1,Jan,0,20191201
2054,2020-11-02,2023,3,2,Feb,0,20201102
2055,2022-10-09,2022,7,9,Sep,0,20221009
2057,2020-05-06,2024,7,6,Jun,0,20200506
2060,2022-02-03,2020,8,3,Mar,0,20220203
2061,2019-10-08,2021,12,8,Aug,0,20191008
2062,2021-01-02,2022,11,2,Feb,1,20210102
2063,2024-05-08,2024,5,8,Aug,0,20240508
2064,2021-04-04,2021,8,4,Apr,0,20210404
2065,2022-10-03,2022,10,3,Mar,1,20221003
2066,2020-07-03,2020,7,3,Mar,0,20200703
2068,2022-05-08,2023,2,8,Aug,0,20220508
2069,2025-02-08,2019,4,8,Aug,0,20250208
2070,2021-12-03,2024,3,3,Mar,0,20211203
2071,2023-08-11,2024,10,11,Nov,1,20230811
2072,2020-07-12,2024,9,12,Dec,0,20200712
2074,2020-10-03,2020,10,3,Mar,1,20201003
2075,2025-02-08,2025,2,8,Aug,0,20250208
2076,2023-06-08,2020,7,8,Aug,0,20230608
2077,2019-06-04,2019,6,4,Apr,0,20190604
2079,2023-01-07,2021,7,7,Jul,0,20230107
2080,2020-01-01,2024,7,1,Jan,0,20200101
2081,2022-12-07,2022,6,7,Jul,0,20221207
2082,2025-07-07,2019,9,7,Jul,0,20250707
2083,2023-12-11,2020,9,11,Nov,0,20231211
2084,2024-06-08,2024,6,8,Aug,0,20240608
2087,2019-12-06,2019,12,6,Jun,0,20191206
2088,2019-10-03,2023,10,3,Mar,1,20191003
2089,2024-12-04,2020,5,4,Apr,0,20241204
2090,2024-09-12,2024,9,12,Dec,0,20240912
2091,2025-11-02,2021,1,2,Feb,0,20251102
2092,2021-05-04,2022,7,4,Apr,0,20210504
2094,2024-09-04,2021,6,4,Apr,0,20240904
2095,2023-06-09,2021,7,9,Sep,0,20230609
2096,2019-06-07,2019,6,7,Jul,0,20190607
2097,2022-08-09,2023,10,9,Sep,1,20220809
2098,2020-04-12,2023,10,12,Dec,1,20200412
2099,2025-02-12,2024,3,12,Dec,0,20250212
2100,2023-10-10,2023,10,10,Oct,1,20231010
2101,2019-04-06,2022,4,6,Jun,0,20190406
2102,2023-12-03,2023,12,3,Mar,0,20231203
2103,2022-09-05,2022,11,5,May,1,20220905
2104,2021-08-11,2021,8,11,Nov,0,20210811
2105,2022-04-07,2023,1,7,Jul,0,20220407
2106,2025-07-05,2024,1,5,May,0,20250705
2108,2023-09-10,2024,4,10,Oct,0,20230910
2109,2020-04-12,2023,3,12,Dec,0,20200412
2110,2022-11-08,2020,10,8,Aug,1,20221108
2111,2020-04-09,2019,5,9,Sep,0,20200409
2112,2023-08-03,2019,11,3,Mar,1,20230803
2114,2021-07-12,2020,11,12,Dec,1,20210712
2116,2019-04-03,2024,3,3,Mar,0,20190403
2117,2022-04-01,2022,4,1,Jan,0,20220401
2118,2025-01-08,2019,11,8,Aug,1,20250108
2120,2022-04-02,2022,4,2,Feb,0,20220402
2123,2022-11-08,2019,5,8,Aug,0,20221108
2125,2025-01-07,2022,9,7,Jul,0,20250107
2126,2023-10-09,2023,10,9,Sep,1,20231009
2128,2024-04-08,2022,11,8,Aug,1,20240408
2129,2022-02-08,2022,2,8,Aug,0,20220208
2130,2020-05-07,2023,8,7,Jul,0,20200507
2131,2024-05-11,2021,10,11,Nov,1,20240511
2133,2020-05-08,2020,5,8,Aug,0,20200508
2135,2019-06-08,2020,8,8,Aug,0,20190608
2136,2023-07-08,2019,5,8,Aug,0,20230708
2137,2022-08-10,2022,11,10,Oct,1,20220810
2139,2021-11-10,2021,11,10,Oct,1,20211110
2140,2025-05-08,2020,4,8,Aug,0,20250508
2142,2022-05-09,2022,1,9,Sep,0,20220509
2143,2023-01-01,2019,8,1,Jan,0,20230101
2145,2025-08-11,2020,2,11,Nov,0,20250811
2146,2021-04-02,2022,10,2,Feb,1,20210402
2147,2020-07-06,2023,1,6,Jun,0,20200706
2148,2024-04-08,2022,12,8,Aug,0,20240408
2150,2019-04-03,2019,4,3,Mar,0,20190403
2152,2019-06-03,2019,6,3,Mar,0,20190603
2153,2024-03-09,2024,3,9,Sep,0,20240309
2154,2019-03-09,2019,4,9,Sep,0,20190309
2155,2020-02-12,2023,7,12,Dec,0,20200212
2156,2021-03-08,2021,4,8,Aug,0,20210308
2157,2021-02-08,2021,11,8,Aug,1,20210208
2158,2019-10-12,2019,10,12,Dec,1,20191012
2159,2020-02-03,2024,11,3,Mar,1,20200203
2160,2022-04-11,2022,3,11,Nov,0,20220411
2161,2019-01-04,2020,4,4,Apr,0,20190104
2162,2021-10-10,2022,10,10,Oct,1,20211010
2164,2024-12-09,2024,12,9,Sep,0,20241209
2165,2024-05-03,2024,1,3,Mar,0,20240503
2166,2020-08-05,2019,9,5,May,0,20200805
2168,2019-10-09,2019,10,9,Sep,1,20191009
2169,2020-05-06,2020,5,6,Jun,0,20200506
2171,2024-01-12,2024,1,12,Dec,0,20240112
2174,2022-08-01,2022,8,1,Jan,0,20220801
2175,2021-06-09,2023,5,9,Sep,0,20210609
2176,2022-09-01,2020,12,1,Jan,0,20220901
2177,2020-11-04,2024,8,4,Apr,0,20201104
2178,2024-12-02,2022,5,2,Feb,0,20241202
2179,2019-06-03,2024,11,3,Mar,1,20190603
2181,2023-02-07,2023,2,7,Jul,0,20230207
2182,2021-10-08,2020,2,8,Aug,0,20211008
2183,2022-06-08,2023,3,8,Aug,0,20220608
2184,2023-09-06,2023,12,6,Jun,0,20230906
2185,2025-12-11,2021,3,11,Nov,0,20251211
2186,2024-08-05,2021,8,5,May,0,20240805
2187,2022-04-06,2019,5,6,Jun,0,20220406
2188,2023-06-11,2023,12,11,Nov,0,20230611
2189,2025-09-10,2024,4,10,Oct,0,20250910
2190,2021-03-05,2024,6,5,May,0,20210305
2191,2024-05-02,2022,8,2,Feb,0,20240502
2192,2021-06-07,2023,5,7,Jul,0,20210607
2193,2023-10-01,2023,10,1,Jan,1,20231001
2194,2020-09-08,2020,9,8,Aug,0,20200908
2195,2024-12-08,2021,10,8,Aug,1,20241208
2196,2023-09-09,2023,7,9,Sep,0,20230909
2197,2024-08-10,2024,8,10,Oct,0,20240810
2198,2023-12-12,2024,11,12,Dec,1,20231212
2199,2022-07-09,2020,2,9,Sep,0,20220709
2200,2019-03-08,2023,9,8,Aug,0,20190308
2201,2023-07-03,2023,7,3,Mar,0,20230703
2202,2023-10-10,2024,4,10,Oct,0,20231010
2204,2023-06-08,2023,10,8,Aug,1,20230608
2206,2023-01-07,2023,1,7,Jul,0,20230107
2207,2019-02-01,2020,2,1,Jan,0,20190201
2208,2020-07-10,2022,3,10,Oct,0,20200710
2209,2021-04-06,2023,12,6,Jun,0,20210406
2210,2021-04-03,2021,4,3,Mar,0,20210403
2211,2021-07-05,2019,12,5,May,0,20210705
2212,2024-12-04,2024,9,4,Apr,0,20241204
2213,2021-07-06,2022,8,6,Jun,0,20210706
2214,2021-09-08,2019,11,8,Aug,1,20210908
2215,2023-04-01,2024,7,1,Jan,0,20230401
2216,2019-03-05,2024,10,5,May,1,20190305
2217,2025-12-08,2025,1,8,Aug,0,20251208
2218,2025-08-02,2019,2,2,Feb,0,20250802
2219,2024-12-05,2021,5,5,May,0,20241205
2221,2019-06-01,2019,6,1,Jan,0,20190601
2222,2022-06-03,2021,5,3,Mar,0,20220603
2224,2021-06-06,2020,6,6,Jun,0,20210606
2225,2021-03-08,2021,3,8,Aug,0,20210308
2227,2019-04-03,2019,11,3,Mar,1,20190403
2229,2021-04-09,2022,12,9,Sep,0,20210409
2230,2023-07-01,2023,3,1,Jan,0,20230701
2231,2025-04-10,2024,1,10,Oct,0,20250410
2232,2023-04-05,2022,10,5,May,1,20230405
2233,2024-02-06,2024,2,6,Jun,0,20240206
2234,2024-03-11,2023,1,11,Nov,0,20240311
2235,2023-08-08,2023,8,8,Aug,0,20230808
2236,2021-01-04,2019,3,4,Apr,0,20210104
2237,2021-01-01,2020,2,1,Jan,0,20210101
2240,2025-05-01,2024,11,1,Jan,1,20250501
2241,2022-11-03,2022,11,3,Mar,1,20221103
2243,2024-02-05,2024,2,5,May,0,20240205
2244,2020-02-05,2020,2,5,May,0,20200205
2245,2022-07-09,2022,7,9,Sep,0,20220709
2248,2021-04-02,2020,8,2,Feb,0,20210402
2249,2020-04-05,2020,4,5,May,0,20200405
2250,2024-04-08,2019,6,8,Aug,0,20240408
2251,2023-04-02,2021,6,2,Feb,0,20230402
2252,2019-05-08,2022,4,8,Aug,0,20190508
2253,2021-05-11,2023,12,11,Nov,0,20210511
2254,2025-07-08,2024,10,8,Aug,1,20250708
2255,2024-06-08,2022,6,8,Aug,0,20240608
2256,2020-06-05,2021,12,5,May,0,20200605
2257,2019-02-05,2023,3,5,May,0,20190205
2258,2024-12-09,2024,6,9,Sep,0,20241209
2259,2019-11-11,2024,12,11,Nov,0,20191111
2260,2021-02-05,2022,7,5,May,0,20210205
2261,2021-03-07,2023,11,7,Jul,1,20210307
2262,2021-06-08,2019,4,8,Aug,0,20210608
2263,2024-08-03,2024,12,3,Mar,0,20240803
2264,2020-07-07,2021,7,7,Jul,0,20200707
2266,2022-12-03,2021,3,3,Mar,0,20221203
2267,2024-01-03,2024,7,3,Mar,0,20240103
2268,2021-04-09,2021,4,9,Sep,0,20210409
2269,2020-06-04,2023,5,4,Apr,0,20200604
2270,2023-01-02,2023,1,2,Feb,0,20230102
2271,2021-10-02,2022,6,2,Feb,0,20211002
2272,2021-10-12,2019,10,12,Dec,1,20211012
2273,2022-11-06,2024,7,6,Jun,0,20221106
2274,2022-01-08,2022,10,8,Aug,1,20220108
2276,2024-06-03,2024,9,3,Mar,0,20240603
2278,2020-07-06,2021,11,6,Jun,1,20200706
2280,2021-08-01,2023,6,1,Jan,0,20210801
2281,2024-01-07,2024,1,7,Jul,0,20240107
2282,2023-05-02,2024,1,2,Feb,0,20230502
2283,2020-01-12,2020,1,12,Dec,0,20200112
2284,2021-03-07,2021,10,7,Jul,1,20210307
2285,2021-09-08,2024,1,8,Aug,0,20210908
2286,2019-11-02,2019,6,2,Feb,0,20191102
2287,2024-07-05,2022,8,5,May,0,20240705
2288,2021-02-05,2019,3,5,May,0,20210205
2289,2021-10-10,2021,10,10,Oct,1,20211010
2290,2021-10-03,2019,5,3,Mar,0,20211003
2291,2020-04-03,2020,7,3,Mar,0,20200403
